cost_record_id,facility_id,facility_name,building_id,building_name,timestamp,occupancy,electricity_kwh,hvac_kwh,lighting_kwh,water_liters,electricity_cost,water_cost,maintenance_cost,security_cost,operational_cost,total_cost,expected_cost,cost_variance,cost_variance_percent,potential_savings,cost_per_occupant,inefficiency_type,cost_status,savings_priority,is_cost_inefficiency
COST-001667,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 02:00:00,8,180.3,82.73,34.45,57.77,1532.55,3.18,502.6,166.02,234.86,2439.2,2550.25,-111.05,-4.35,0.0,304.9,NONE,NORMAL,NORMAL,0
COST-001668,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 03:00:00,8,200.74,93.43,33.89,65.92,1706.29,3.63,450.75,186.49,229.46,2576.61,2550.25,26.36,1.03,26.36,322.08,NONE,NORMAL,LOW,0
COST-001669,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 04:00:00,5,207.54,87.02,32.93,69.65,1764.1,3.83,482.94,191.29,223.05,2665.21,2550.25,114.96,4.51,114.96,533.04,NONE,NORMAL,LOW,0
COST-001670,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 05:00:00,7,214.81,100.0,37.72,62.07,1825.92,3.41,552.9,163.97,259.3,2805.5,2550.25,255.25,10.01,255.25,400.79,NONE,WARNING,MEDIUM,0
COST-001671,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 06:00:00,34,314.31,162.07,61.69,118.29,2671.66,6.51,520.32,184.59,221.02,3604.09,3649.19,-45.1,-1.24,0.0,106.0,NONE,NORMAL,NORMAL,0
COST-001672,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 07:00:00,32,340.14,156.86,65.72,115.2,2891.21,6.34,466.42,183.89,298.73,3846.58,3649.19,197.39,5.41,197.39,120.21,NONE,WARNING,LOW,0
COST-001673,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 08:00:00,34,295.54,124.7,56.95,103.99,2512.05,5.72,504.68,192.62,224.76,3439.82,3649.19,-209.37,-5.74,0.0,101.17,NONE,NORMAL,NORMAL,0
COST-001674,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 09:00:00,87,560.99,260.95,99.11,174.67,4768.42,9.61,438.78,192.55,233.71,5643.07,5114.82,528.25,10.33,528.25,64.86,NONE,WARNING,HIGH,0
COST-001675,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 10:00:00,73,442.28,219.65,77.72,201.08,3759.36,11.06,402.91,184.57,271.03,4628.93,5114.82,-485.89,-9.5,0.0,63.41,NONE,NORMAL,NORMAL,0
COST-001676,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 11:00:00,78,477.5,232.4,84.94,193.32,4058.74,10.63,409.36,181.86,267.94,4928.52,5114.82,-186.3,-3.64,0.0,63.19,NONE,NORMAL,NORMAL,0
COST-001677,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 12:00:00,66,505.67,234.18,73.95,175.3,4298.16,9.64,403.22,173.66,224.84,5109.53,5114.82,-5.29,-0.1,0.0,77.42,NONE,NORMAL,NORMAL,0
COST-001678,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 13:00:00,80,498.15,247.97,79.51,182.15,4234.27,10.02,458.92,182.66,259.36,5145.23,5114.82,30.41,0.59,30.41,64.32,NONE,NORMAL,LOW,0
COST-001679,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 14:00:00,88,551.11,238.4,77.26,170.49,4684.4,9.38,442.71,180.53,285.5,5602.52,5114.82,487.7,9.53,487.7,63.66,NONE,WARNING,MEDIUM,0
COST-001680,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 15:00:00,106,486.95,242.85,85.41,165.5,4139.07,9.1,525.82,179.76,259.87,5113.62,5114.82,-1.2,-0.02,0.0,48.24,NONE,NORMAL,NORMAL,0
COST-001681,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 16:00:00,76,481.62,211.47,63.64,173.18,4093.76,9.52,530.63,180.41,265.09,5079.41,5114.82,-35.41,-0.69,0.0,66.83,NONE,NORMAL,NORMAL,0
COST-001682,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 17:00:00,33,314.2,131.63,54.65,107.35,2670.68,5.9,502.35,174.55,266.82,3620.3,3831.61,-211.31,-5.51,0.0,109.71,NONE,NORMAL,NORMAL,0
COST-001683,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 18:00:00,36,377.95,170.38,65.49,100.81,3212.58,5.54,541.55,184.55,227.55,4171.77,3831.61,340.16,8.88,340.16,115.88,NONE,WARNING,MEDIUM,0
COST-001684,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 19:00:00,33,335.87,144.17,50.65,106.59,2854.92,5.86,470.26,179.69,276.97,3787.7,3831.61,-43.91,-1.15,0.0,114.78,NONE,NORMAL,NORMAL,0
COST-001685,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 20:00:00,37,327.47,137.88,60.51,112.25,2783.53,6.17,492.86,164.87,287.42,3734.86,3831.61,-96.75,-2.53,0.0,100.94,NONE,NORMAL,NORMAL,0
COST-001686,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 21:00:00,11,262.64,107.46,51.07,71.17,2232.45,3.91,481.58,179.32,278.83,3176.1,2916.01,260.08,8.92,260.08,288.74,NONE,WARNING,MEDIUM,0
COST-001687,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 22:00:00,10,202.3,103.16,39.83,67.6,1719.57,3.72,424.61,177.89,245.51,2571.29,2916.01,-344.72,-11.82,0.0,257.13,NONE,NORMAL,NORMAL,0
COST-001688,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-01 23:00:00,10,260.03,127.8,47.19,60.29,2210.23,3.32,375.55,163.72,282.57,3035.39,2916.01,119.38,4.09,119.38,303.54,NONE,NORMAL,LOW,0
COST-001689,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 00:00:00,8,207.56,84.34,30.69,68.46,1764.3,3.77,462.08,181.64,285.98,2697.76,2550.25,147.51,5.78,147.51,337.22,NONE,WARNING,LOW,0
COST-001690,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 01:00:00,7,211.0,107.32,39.1,78.27,1793.49,4.3,409.93,180.88,286.71,2675.32,2550.25,125.07,4.9,125.07,382.19,NONE,NORMAL,LOW,0
COST-001691,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 02:00:00,6,190.12,80.22,35.47,57.36,1616.01,3.15,495.62,184.82,254.33,2553.92,2550.25,3.67,0.14,3.67,425.65,NONE,NORMAL,LOW,0
COST-001692,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 03:00:00,7,194.12,89.43,26.08,68.41,1650.0,3.76,402.33,181.02,283.68,2520.79,2550.25,-29.46,-1.16,0.0,360.11,NONE,NORMAL,NORMAL,0
COST-001693,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 04:00:00,6,173.34,74.34,31.75,69.3,1473.36,3.81,489.49,188.11,263.84,2418.61,2550.25,-131.63,-5.16,0.0,403.1,NONE,NORMAL,NORMAL,0
COST-001694,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 05:00:00,6,214.63,109.25,34.16,57.41,1824.36,3.16,441.38,177.67,226.74,2673.31,2550.25,123.07,4.83,123.07,445.55,NONE,NORMAL,LOW,0
COST-001695,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 06:00:00,22,297.35,139.94,46.21,116.05,2527.51,6.38,477.45,163.53,296.6,3471.48,3649.19,-177.71,-4.87,0.0,157.79,NONE,NORMAL,NORMAL,0
COST-001696,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 07:00:00,39,299.96,125.28,42.01,118.82,2549.68,6.54,378.02,194.48,263.18,3391.9,3649.19,-257.29,-7.05,0.0,86.97,NONE,NORMAL,NORMAL,0
COST-001697,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 08:00:00,41,334.56,165.6,64.16,107.46,2843.74,5.91,503.26,164.54,274.18,3791.64,3649.19,142.45,3.9,142.45,92.48,NONE,NORMAL,LOW,0
COST-001698,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 09:00:00,89,654.93,368.64,88.14,177.9,5566.87,9.78,463.35,187.53,252.98,6480.5,5114.82,1365.68,26.7,1679.02,72.81,HIGH_HVAC_USAGE,HIGH,CRITICAL,1
COST-001699,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 10:00:00,86,488.08,235.34,95.91,163.16,4148.65,8.97,512.51,164.44,291.81,5126.38,5114.82,11.56,0.23,11.56,59.61,NONE,NORMAL,LOW,0
COST-001700,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 11:00:00,83,513.21,252.92,98.01,169.88,4362.26,9.34,479.68,165.37,236.78,5253.44,5114.82,138.62,2.71,138.62,63.29,NONE,NORMAL,LOW,0
COST-001701,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 12:00:00,94,464.52,187.19,89.75,171.41,3948.44,9.43,511.71,167.09,290.01,4926.67,5114.82,-188.15,-3.68,0.0,52.41,NONE,NORMAL,NORMAL,0
COST-001702,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 13:00:00,79,517.04,224.83,83.66,174.61,4394.85,9.6,523.34,177.17,290.61,5395.57,5114.82,280.75,5.49,280.75,68.3,NONE,WARNING,MEDIUM,0
COST-001703,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 14:00:00,88,471.88,208.47,64.69,186.83,4011.0,10.28,442.19,193.91,260.75,4918.13,5114.82,-196.69,-3.85,0.0,55.89,NONE,NORMAL,NORMAL,0
COST-001704,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 15:00:00,82,468.61,202.55,79.51,175.39,3983.15,9.65,473.25,195.7,284.21,4945.96,5114.82,-168.86,-3.3,0.0,60.32,NONE,NORMAL,NORMAL,0
COST-001705,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 16:00:00,82,456.94,219.43,89.42,195.19,3884.0,10.74,422.01,185.56,289.0,4791.31,5114.82,-323.51,-6.33,0.0,58.43,NONE,NORMAL,NORMAL,0
COST-001706,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 17:00:00,35,342.6,169.79,64.96,103.41,2912.08,5.69,433.83,184.29,266.59,3802.48,3831.61,-29.13,-0.76,0.0,108.64,NONE,NORMAL,NORMAL,0
COST-001707,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 18:00:00,39,378.25,189.75,53.68,111.52,3215.17,6.13,550.36,171.47,257.63,4200.77,3831.61,369.16,9.63,369.16,107.71,NONE,WARNING,MEDIUM,0
COST-001708,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 19:00:00,27,402.95,141.64,119.96,112.33,3425.06,6.18,452.88,173.93,295.7,4353.74,3831.61,522.13,13.63,675.09,161.25,EXCESS_LIGHTING,WARNING,HIGH,1
COST-001709,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 20:00:00,35,368.6,154.64,66.86,97.61,3133.08,5.37,400.46,171.62,225.93,3936.46,3831.61,104.85,2.74,104.85,112.47,NONE,NORMAL,LOW,0
COST-001710,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 21:00:00,11,278.62,107.23,68.33,75.17,2368.28,4.13,437.74,169.0,255.9,3235.06,2916.01,319.05,10.94,406.17,294.1,EXCESS_LIGHTING,WARNING,MEDIUM,1
COST-001711,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 22:00:00,9,242.11,125.11,38.99,71.63,2057.98,3.94,480.61,196.66,269.9,3009.08,2916.01,93.07,3.19,93.07,334.34,NONE,NORMAL,LOW,0
COST-001712,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-02 23:00:00,11,242.75,117.92,40.47,69.96,2063.37,3.85,527.51,179.3,269.42,3043.45,2916.01,127.44,4.37,127.44,276.68,NONE,NORMAL,LOW,0
COST-001713,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 00:00:00,6,182.25,88.17,31.14,56.01,1549.12,3.08,499.08,170.07,269.49,2490.84,2550.25,-59.41,-2.33,0.0,415.14,NONE,NORMAL,NORMAL,0
COST-001714,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 01:00:00,6,199.03,81.06,27.38,64.0,1691.72,3.52,467.01,163.44,285.42,2611.1,2550.25,60.85,2.39,60.85,435.18,NONE,NORMAL,LOW,0
COST-001715,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 02:00:00,5,192.49,84.36,36.63,61.28,1636.14,3.37,485.1,191.19,246.82,2562.63,2550.25,12.38,0.49,12.38,512.53,NONE,NORMAL,LOW,0
COST-001716,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 03:00:00,6,186.9,88.65,27.52,60.82,1588.67,3.34,388.8,163.17,227.89,2371.88,2550.25,-178.37,-6.99,0.0,395.31,NONE,NORMAL,NORMAL,0
COST-001717,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 04:00:00,7,206.67,106.42,31.73,65.16,1756.7,3.58,478.82,174.51,221.46,2635.08,2550.25,84.83,3.33,84.83,376.44,NONE,NORMAL,LOW,0
COST-001718,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 05:00:00,5,194.57,90.05,36.48,62.46,1653.85,3.44,520.3,177.32,228.54,2583.44,2550.25,33.19,1.3,33.19,516.69,NONE,NORMAL,LOW,0
COST-001719,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 06:00:00,38,332.06,157.91,58.76,119.39,2822.52,6.57,441.15,185.65,280.06,3735.94,3649.19,86.75,2.38,86.75,98.31,NONE,NORMAL,LOW,0
COST-001720,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 07:00:00,35,309.8,127.96,53.33,99.0,2633.27,5.45,482.48,168.47,263.62,3553.29,3649.19,-95.9,-2.63,0.0,101.52,NONE,NORMAL,NORMAL,0
COST-001721,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 08:00:00,36,342.02,170.98,63.25,123.28,2907.17,6.78,488.06,175.69,235.4,3813.11,3649.19,163.92,4.49,163.92,105.92,NONE,NORMAL,LOW,0
COST-001722,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 09:00:00,87,468.94,226.71,66.91,183.12,3985.97,10.07,416.0,172.26,271.48,4855.78,5114.82,-259.04,-5.06,0.0,55.81,NONE,NORMAL,NORMAL,0
COST-001723,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 10:00:00,80,595.91,269.45,101.1,166.93,5065.2,9.18,450.37,162.87,293.11,5980.72,5114.82,865.9,16.93,865.9,74.76,NONE,HIGH,HIGH,0
COST-001724,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 11:00:00,85,495.52,255.4,72.66,171.41,4211.95,9.43,369.68,164.39,224.5,4979.95,5114.82,-134.87,-2.64,0.0,58.59,NONE,NORMAL,NORMAL,0
COST-001725,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 12:00:00,88,507.14,247.08,78.45,176.26,4310.68,9.69,450.41,164.37,294.7,5229.85,5114.82,115.03,2.25,115.03,59.43,NONE,NORMAL,LOW,0
COST-001726,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 13:00:00,96,691.18,408.81,96.19,184.31,5875.01,10.14,547.1,165.23,274.28,6871.75,5114.82,1756.93,34.35,2104.42,71.58,HIGH_HVAC_USAGE,CRITICAL,CRITICAL,1
COST-001727,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 14:00:00,77,520.79,229.19,69.01,177.9,4426.7,9.78,434.75,164.77,279.74,5315.73,5114.82,200.91,3.93,200.91,69.04,NONE,NORMAL,MEDIUM,0
COST-001728,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 15:00:00,87,509.41,248.42,95.77,177.29,4330.02,9.75,486.15,177.37,291.37,5294.65,5114.82,179.83,3.52,179.83,60.86,NONE,NORMAL,LOW,0
COST-001729,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 16:00:00,75,552.23,226.42,83.03,149.82,4693.96,8.24,467.06,168.11,283.43,5620.81,5114.82,505.99,9.89,505.99,74.94,NONE,WARNING,HIGH,0
COST-001730,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 17:00:00,35,408.78,170.74,62.43,97.35,3474.65,5.35,518.96,189.73,238.39,4427.08,3831.61,595.47,15.54,595.47,126.49,NONE,HIGH,HIGH,0
COST-001731,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 18:00:00,29,359.05,186.2,70.61,116.54,3051.95,6.41,502.84,187.19,295.77,4044.16,3831.61,212.55,5.55,212.55,139.45,NONE,WARNING,MEDIUM,0
COST-001732,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 19:00:00,35,385.17,193.32,68.13,111.87,3273.94,6.15,412.87,175.37,232.49,4100.83,3831.61,269.22,7.03,269.22,117.17,NONE,WARNING,MEDIUM,0
COST-001733,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 20:00:00,23,353.67,183.79,61.11,96.75,3006.16,5.32,483.27,187.09,243.97,3925.81,3831.61,94.2,2.46,94.2,170.69,NONE,NORMAL,LOW,0
COST-001734,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 21:00:00,11,271.36,127.73,52.66,72.58,2306.58,3.99,549.04,186.03,296.81,3342.45,2916.01,426.44,14.62,426.44,303.86,NONE,WARNING,MEDIUM,0
COST-001735,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 22:00:00,9,249.1,112.42,36.54,58.71,2117.36,3.23,523.44,197.11,271.08,3112.22,2916.01,196.21,6.73,196.21,345.8,NONE,WARNING,LOW,0
COST-001736,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-03 23:00:00,9,205.28,87.59,29.75,66.36,1744.88,3.65,552.88,162.03,236.38,2699.82,2916.01,-216.19,-7.41,0.0,299.98,NONE,NORMAL,NORMAL,0
COST-001737,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 00:00:00,7,181.84,80.43,29.46,62.1,1545.68,3.42,468.11,165.53,282.66,2465.39,2550.25,-84.86,-3.33,0.0,352.2,NONE,NORMAL,NORMAL,0
COST-001738,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 01:00:00,6,216.15,97.31,33.87,66.13,1837.26,3.64,466.41,180.52,257.51,2745.34,2550.25,195.09,7.65,195.09,457.56,NONE,WARNING,LOW,0
COST-001739,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 02:00:00,7,200.56,98.29,28.09,60.02,1704.73,3.3,440.16,166.77,288.24,2603.21,2550.25,52.96,2.08,52.96,371.89,NONE,NORMAL,LOW,0
COST-001740,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 03:00:00,6,172.23,69.53,28.87,69.87,1463.96,3.84,479.81,196.98,231.64,2376.24,2550.25,-174.01,-6.82,0.0,396.04,NONE,NORMAL,NORMAL,0
COST-001741,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 04:00:00,7,197.74,91.57,26.97,72.84,1680.8,4.01,510.27,189.75,272.75,2657.58,2550.25,107.33,4.21,107.33,379.65,NONE,NORMAL,LOW,0
COST-001742,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 05:00:00,7,187.31,92.37,36.85,56.71,1592.18,3.12,468.57,173.25,238.58,2475.69,2550.25,-74.55,-2.92,0.0,353.67,NONE,NORMAL,NORMAL,0
COST-001743,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 06:00:00,47,325.57,130.61,60.11,111.13,2767.37,6.11,431.48,182.36,282.03,3669.35,3649.19,20.16,0.55,20.16,78.07,NONE,NORMAL,LOW,0
COST-001744,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 07:00:00,33,336.01,165.07,52.83,114.38,2856.11,6.29,441.08,194.35,234.82,3732.66,3649.19,83.47,2.29,83.47,113.11,NONE,NORMAL,LOW,0
COST-001745,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 08:00:00,39,282.11,123.65,45.05,118.05,2397.95,6.49,436.58,170.92,252.88,3264.83,3649.19,-384.36,-10.53,0.0,83.71,NONE,NORMAL,NORMAL,0
COST-001746,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 09:00:00,84,552.58,229.06,80.41,175.49,4696.95,9.65,436.2,176.1,282.89,5601.81,5114.82,486.99,9.52,486.99,66.69,NONE,WARNING,MEDIUM,0
COST-001747,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 10:00:00,85,423.74,201.22,61.97,179.26,3601.75,9.86,519.25,170.77,289.89,4591.51,5114.82,-523.31,-10.23,0.0,54.02,NONE,NORMAL,NORMAL,0
COST-001748,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 11:00:00,99,565.63,285.65,105.9,189.99,4807.83,10.45,508.79,177.6,263.7,5768.37,5114.82,653.55,12.78,653.55,58.27,NONE,WARNING,HIGH,0
COST-001749,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 12:00:00,88,476.66,190.73,71.39,198.45,4051.59,10.91,463.1,180.34,277.57,4983.52,5114.82,-131.3,-2.57,0.0,56.63,NONE,NORMAL,NORMAL,0
COST-001750,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 13:00:00,98,580.07,294.52,91.71,173.56,4930.56,9.55,370.26,184.08,223.32,5717.77,5114.82,602.95,11.79,602.95,58.34,NONE,WARNING,HIGH,0
COST-001751,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 14:00:00,96,495.17,230.74,73.72,164.31,4208.9,9.04,482.38,168.12,291.6,5160.04,5114.82,45.22,0.88,45.22,53.75,NONE,NORMAL,LOW,0
COST-001752,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 15:00:00,92,525.91,260.37,77.82,189.18,4470.27,10.4,491.4,177.83,275.39,5425.3,5114.82,310.48,6.07,310.48,58.97,NONE,WARNING,MEDIUM,0
COST-001753,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 16:00:00,77,504.75,249.21,91.08,160.61,4290.4,8.83,442.26,172.08,238.77,5152.34,5114.82,37.52,0.73,37.52,66.91,NONE,NORMAL,LOW,0
COST-001754,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 17:00:00,35,356.56,166.82,51.99,111.4,3030.76,6.13,404.93,190.62,296.4,3928.84,3831.61,97.23,2.54,97.23,112.25,NONE,NORMAL,LOW,0
COST-001755,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 18:00:00,29,359.15,152.44,54.85,108.53,3052.76,5.97,458.3,196.76,239.89,3953.68,3831.61,122.07,3.19,122.07,136.33,NONE,NORMAL,LOW,0
COST-001756,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 19:00:00,32,366.79,156.44,60.55,108.7,3117.74,5.98,512.25,184.41,258.13,4078.5,3831.61,246.89,6.44,246.89,127.45,NONE,WARNING,MEDIUM,0
COST-001757,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 20:00:00,31,361.87,177.47,68.96,104.3,3075.92,5.74,551.04,175.67,270.81,4079.17,3831.61,247.56,6.46,247.56,131.59,NONE,WARNING,MEDIUM,0
COST-001758,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 21:00:00,10,253.41,103.36,46.49,72.9,2153.99,4.01,493.74,172.51,259.2,3083.44,2916.01,167.43,5.74,167.43,308.34,NONE,WARNING,LOW,0
COST-001759,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 22:00:00,10,220.09,94.48,33.99,65.79,1870.77,3.62,539.6,181.09,251.95,2847.03,2916.01,-68.98,-2.37,0.0,284.7,NONE,NORMAL,NORMAL,0
COST-001760,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-04 23:00:00,9,273.26,139.53,38.94,71.72,2322.69,3.94,549.93,175.36,222.76,3274.68,2916.01,358.67,12.3,358.67,363.85,NONE,WARNING,MEDIUM,0
COST-001761,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 00:00:00,6,194.72,79.79,31.88,72.16,1655.12,3.97,542.22,181.25,275.11,2657.66,2550.25,107.42,4.21,107.42,442.94,NONE,NORMAL,LOW,0
COST-001762,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 01:00:00,5,188.63,78.61,31.29,62.34,1603.31,3.43,447.8,197.37,233.22,2485.14,2550.25,-65.11,-2.55,0.0,497.03,NONE,NORMAL,NORMAL,0
COST-001763,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 02:00:00,6,194.77,85.35,32.51,62.9,1655.56,3.46,441.33,167.25,238.94,2506.54,2550.25,-43.71,-1.71,0.0,417.76,NONE,NORMAL,NORMAL,0
COST-001764,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 03:00:00,7,184.88,84.26,31.92,64.48,1571.44,3.55,373.13,197.48,249.64,2395.24,2550.25,-155.01,-6.08,0.0,342.18,NONE,NORMAL,NORMAL,0
COST-001765,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 04:00:00,6,208.38,95.23,32.76,67.76,1771.19,3.73,396.47,183.28,290.59,2645.27,2550.25,95.02,3.73,95.02,440.88,NONE,NORMAL,LOW,0
COST-001766,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 05:00:00,6,182.65,92.08,27.6,65.92,1552.5,3.63,466.83,192.62,293.67,2509.24,2550.25,-41.0,-1.61,0.0,418.21,NONE,NORMAL,NORMAL,0
COST-001767,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 06:00:00,38,283.32,129.64,48.82,114.45,2408.18,6.29,420.24,195.15,226.99,3256.85,3649.19,-392.34,-10.75,0.0,85.71,NONE,NORMAL,NORMAL,0
COST-001768,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 07:00:00,38,358.3,165.05,63.99,116.26,3045.52,6.39,527.17,167.04,252.26,3998.39,3649.19,349.2,9.57,349.2,105.22,NONE,WARNING,MEDIUM,0
COST-001769,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 08:00:00,38,304.68,146.36,59.68,110.49,2589.8,6.08,458.02,182.2,267.5,3503.59,3649.19,-145.6,-3.99,0.0,92.2,NONE,NORMAL,NORMAL,0
COST-001770,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 09:00:00,99,534.42,225.64,90.23,169.73,4542.54,9.34,536.65,193.82,260.68,5543.04,5114.82,428.22,8.37,428.22,55.99,NONE,WARNING,MEDIUM,0
COST-001771,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 10:00:00,74,551.09,251.4,106.6,171.93,4684.27,9.46,513.58,182.23,298.49,5688.03,5114.82,573.21,11.21,573.21,76.87,NONE,WARNING,HIGH,0
COST-001772,FAC-001,Infosys Smart Campus,BLD-003,Building C,2026-09-05 11:00:00,89,556.18,275.37,91.54,168.87,4727.57,9.29,470.53,176.82,229.41,5613.62,5114.82,498.8,9.75,498.8,63.07,NONE,WARNING,MEDIUM,0
